Date,Time,RSSI(dB),RxBt(V),Alt(m),VSpd(m/s),Cels(V),Celm(V),GSpd(kts),GPS,GAlt(m),Date,Dist(m),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-08-08,10:57:07.640,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,0,16,0,-942,204,0,0,0,-1024,6,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,0.0
2020-08-08,10:57:08.140,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,1,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:08.640,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,1,0,16,0,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:09.140,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:09.640,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,0,16,0,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:10.140,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:10.640,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:11.180,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:11.710,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,1,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:12.250,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:12.780,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-941,204,0,0,0,-1024,6,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:13.320,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:13.850,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:14.390,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:14.930,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,0,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:15.470,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,16,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:16.010,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,1,-1,1024,1,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:16.520,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:17.040,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:17.570,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:18.100,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:18.630,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:19.150,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,1024,3,0,-1,1,0,-1,-1,1,-1,0x00000000000A8000,8.0
2020-08-08,10:57:19.690,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,1022,3,0,-1,1,0,-1,-1,1,-1,0x00000000000A8000,8.0
2020-08-08,10:57:20.200,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:20.730,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,-1,1,0,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:21.260,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,-1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:21.790,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,-1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:22.330,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,-1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:22.870,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:23.400,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:23.930,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:24.460,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:25.000,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:25.530,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:26.060,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:26.590,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:27.120,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:27.650,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:28.180,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:28.710,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:29.240,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:29.780,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:30.310,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:30.840,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:31.380,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:31.910,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:32.440,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:32.970,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:33.500,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:34.030,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:34.560,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:35.100,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:35.630,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:36.160,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:36.690,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:37.230,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,0,-1,1024,1,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:37.760,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:38.290,0,0.0,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:38.820,82,5.3,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:39.350,83,5.3,0.0,0.0,0.00,0.00,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:39.860,84,5.3,0.0,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:40.400,84,5.3,0.0,-3.6,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,0,-2,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:41.140,74,5.2,0.0,-0.5,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:41.640,85,5.2,0.0,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:42.200,82,5.2,-0.1,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:42.850,83,5.2,-0.1,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,1,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:43.450,84,5.2,0.0,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:43.990,84,5.2,0.0,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:44.540,83,5.2,0.0,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:45.290,77,5.2,-0.1,-0.1,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:45.880,82,5.2,-0.1,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:46.430,82,5.2,0.0,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:46.990,82,5.2,-0.1,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:47.490,82,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:48.060,88,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,   0-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:48.710,87,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:49.300,80,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:49.850,91,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:50.420,92,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:50.920,78,5.2,-0.1,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:51.470,79,5.2,-0.1,0.1,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:52.120,78,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:52.620,77,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:53.190,81,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:53.840,86,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:54.430,76,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:54.990,73,5.2,-0.1,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:55.560,81,5.2,-0.2,-0.1,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,6,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:56.150,82,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:56.700,81,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:57.270,82,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:57.770,83,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,1024,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:58.330,83,5.2,-0.3,-0.1,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,889,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:57:59.040,83,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,980,94,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:57:59.540,82,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-3,981,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:00.090,81,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,981,-128,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:00.760,83,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,746,980,-91,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:01.260,82,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-1,980,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:01.810,85,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,981,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:02.470,81,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,981,2,-941,204,0,0,0,-1024,6,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:02.970,80,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,980,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:03.520,83,5.2,-0.4,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,980,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:04.190,86,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,980,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:04.690,86,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,980,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:05.230,82,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,981,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:05.900,79,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-399,981,1,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:06.490,80,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,89,981,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:07.040,78,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,0,980,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:07.610,80,5.2,-0.3,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-2,-2,981,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0000,8.0
2020-08-08,10:58:08.120,78,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-2,-2,358,2,-940,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:58:08.690,77,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,357,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0010,8.0
2020-08-08,10:58:09.360,79,5.2,-0.2,0.0,12.58,4.18,0.0,,0.0,2000-00-00 00:00:00,0,-1,-2,529,2,-941,204,0,0,0,-1024,4,0,1,1,1,-1,-1,1,-1,0x00000000000A0010,8.0
